air_temperature,process_temperature,temperature,rotational_speed,rpm,torque,tool_wear,vibration,pressure,current,operating_hours,failure
27.69,40.35,66.24,1458.0,1510.1,40.57,77.6,4.2,4.652,11.22,1871.0,0
22.17,30.73,48.78,2090.6,2038.2,28.34,124.9,2.423,5.083,14.36,230.0,0
24.61,35.15,61.9,1630.6,1658.4,39.9,10.4,1.318,3.476,17.96,5879.0,0
27.78,36.73,58.08,1689.6,1693.5,32.67,18.7,2.878,5.477,4.53,2751.9,0
24.23,34.07,70.38,1083.5,1131.9,54.61,21.4,0.455,6.709,18.4,4400.9,0
27.7,37.85,63.9,1236.7,1314.8,48.94,62.8,0.851,3.778,13.5,2362.5,0
28.66,39.51,64.63,1539.9,1544.3,38.78,29.6,2.811,4.259,14.27,806.3,0
25.85,35.59,76.43,1526.8,1540.8,40.81,34.1,1.228,5.111,13.24,5138.9,0
24.91,34.55,64.96,1140.9,1024.6,50.14,23.3,1.746,7.873,12.43,1468.6,0
25.9,35.62,60.89,1559.9,1521.9,38.26,5.6,1.245,2.156,10.1,3105.6,0
24.92,33.84,68.72,1466.1,1418.2,47.58,29.1,2.034,6.351,11.37,808.3,0
26.65,37.28,58.37,1137.0,1134.1,54.77,56.5,1.777,5.991,10.52,899.8,0
27.05,37.34,63.31,1642.0,1639.2,35.09,72.5,0.65,6.297,17.41,5829.2,0
26.24,36.67,66.55,1037.7,1032.5,56.46,7.7,4.13,2.248,20.87,2293.0,0
30.2,40.13,63.06,1004.9,1021.0,53.55,11.7,3.092,4.311,13.35,5701.5,0
25.41,35.22,65.34,1556.6,1665.0,42.49,20.1,0.206,4.691,12.7,788.9,0
29.63,40.81,69.79,1667.6,1707.7,35.56,0.4,0.294,3.157,14.42,2725.0,0
24.77,35.79,69.51,1364.2,1396.3,42.36,8.1,0.219,8.33,10.42,1402.0,0
27.0,38.41,69.46,1581.8,1584.0,37.55,79.3,0.787,6.492,16.41,2140.1,0
29.22,39.59,69.03,1767.3,1770.3,32.07,36.3,2.752,6.935,14.44,3292.0,0
29.11,40.47,73.53,1469.6,1492.4,45.32,34.8,1.467,6.622,6.34,4803.0,0
26.01,35.59,63.61,2106.4,2108.1,29.76,17.7,1.087,3.094,17.21,1899.6,0
27.96,37.76,65.69,1517.0,1605.5,36.61,2.4,0.278,3.078,9.61,3735.5,0
27.69,38.89,72.49,1828.0,1787.8,36.75,44.0,1.879,7.148,14.03,1528.6,0
25.77,36.61,72.4,2289.9,2326.1,26.35,17.2,2.02,3.768,13.38,3667.0,0
28.08,37.79,60.5,1347.8,1313.1,46.58,2.1,1.323,6.066,17.72,2672.2,0
30.57,39.53,73.41,1488.9,1510.3,37.72,32.2,3.18,3.909,12.91,59.9,0
27.79,37.59,66.07,1135.8,1162.8,52.99,35.9,3.192,4.185,20.45,518.0,0
27.98,37.3,68.28,1642.2,1663.9,37.55,82.6,0.856,5.331,19.39,2207.3,0
28.19,39.92,78.22,1760.5,1751.4,35.93,38.7,1.194,3.692,14.66,4908.5,0
23.93,34.69,60.37,1884.2,1824.0,30.95,55.6,3.275,1.955,23.16,4691.3,0
27.77,37.0,59.04,1492.9,1475.9,40.39,45.3,1.267,5.6,13.31,4849.3,0
24.82,33.77,59.27,1492.1,1516.1,40.45,34.9,0.914,9.191,11.86,5417.2,0
25.67,34.89,67.77,1379.9,1271.3,47.42,12.1,1.85,6.527,22.23,1347.2,0
31.17,40.62,74.19,1473.4,1492.3,40.67,26.2,3.097,3.677,18.19,600.2,0
26.34,36.18,73.6,1052.4,1039.8,60.94,29.8,1.888,4.506,18.56,3538.0,0
25.37,36.48,64.57,1403.7,1341.3,44.56,19.3,0.852,5.2,18.02,4338.1,0
29.16,38.19,75.56,2023.9,2032.3,30.13,21.1,1.038,5.55,18.14,4336.6,0
24.95,37.24,65.7,1912.6,1991.3,29.29,34.1,2.211,4.112,15.96,5056.9,0
25.96,35.01,57.2,1346.2,1403.9,45.35,40.7,1.284,7.324,11.78,2864.1,0
29.35,37.94,65.08,2039.5,1997.4,29.82,6.3,2.922,4.521,9.0,5327.9,0
26.94,38.62,70.68,1210.4,1318.3,45.95,8.3,1.234,5.653,13.09,3575.2,0
23.73,35.05,83.7,1269.9,1299.3,48.96,19.7,1.336,8.039,15.99,5410.5,0
27.94,37.76,61.93,1291.7,1333.4,49.2,66.4,1.498,5.201,19.43,4573.8,0
26.06,36.44,74.15,1771.1,1775.5,31.31,24.3,1.425,8.693,13.24,4794.0,0
29.93,40.34,76.03,1304.0,1288.9,49.21,38.5,0.484,6.119,7.97,2271.0,0
25.64,35.77,63.43,1363.8,1283.2,43.23,9.2,2.308,4.694,20.58,4510.8,0
28.95,37.66,71.96,1776.8,1856.2,33.92,12.4,3.775,5.069,19.93,3172.1,0
30.4,37.92,61.75,1599.4,1619.4,38.41,104.6,2.004,4.571,13.48,857.7,0
25.15,34.3,58.03,1261.2,1251.6,44.71,84.2,2.187,3.178,16.32,3845.9,0
26.46,38.28,59.26,1820.8,1878.7,33.27,24.1,1.055,0.0,13.33,5495.7,0
27.63,39.48,65.52,1367.1,1379.7,43.02,24.8,1.939,4.111,10.44,2993.4,0
25.14,34.87,65.36,1219.1,1157.0,54.46,6.2,3.614,2.265,14.44,4694.7,0
27.39,36.43,54.75,1161.0,1161.5,49.64,3.8,1.515,3.944,8.65,1092.5,0
26.4,36.68,71.6,1436.4,1412.7,40.82,120.5,2.6,7.237,15.76,5548.9,0
26.36,36.8,69.29,1477.1,1455.9,42.34,23.7,2.422,4.798,16.39,3115.4,0
26.95,37.55,66.74,1672.0,1749.3,34.62,67.1,2.903,7.938,11.6,4024.7,0
26.99,34.47,64.14,1825.4,1852.5,34.9,2.3,2.046,4.638,18.51,2263.4,0
27.18,40.34,79.98,2252.5,2292.0,24.63,19.2,2.025,6.809,9.28,4516.7,0
25.65,36.78,64.35,1453.1,1514.9,42.51,51.1,2.853,5.272,10.41,3265.1,0
25.74,35.54,61.52,1384.7,1421.3,46.82,48.7,2.638,4.834,17.99,2692.4,0
26.61,35.89,63.3,1379.1,1415.4,39.29,0.1,1.29,7.664,16.62,491.9,0
26.76,37.75,68.43,1940.5,1972.6,31.23,128.5,1.8,8.798,12.83,4854.4,0
25.97,36.47,58.76,1461.2,1470.4,40.66,77.8,0.244,4.854,15.42,281.0,0
27.5,37.59,73.53,1175.4,1185.1,53.42,12.9,1.282,3.821,12.88,3880.3,0
23.22,33.68,54.41,1172.7,1138.1,48.98,4.1,1.44,5.424,12.7,5754.7,0
25.39,35.28,70.69,1457.0,1442.0,39.71,5.5,1.282,5.99,16.04,3039.8,0
26.29,36.69,86.92,910.1,928.6,60.47,44.8,1.39,6.384,14.02,753.1,0
25.14,35.86,76.02,801.6,814.5,66.99,16.9,1.755,5.672,13.24,936.9,0
30.11,40.45,77.97,1524.3,1492.3,35.2,11.0,2.364,4.166,13.43,3427.4,0
26.89,37.18,60.47,1619.5,1612.8,37.54,18.0,1.951,8.552,24.59,1420.4,0
27.2,38.6,74.03,1269.1,1253.0,46.93,17.1,1.58,4.163,17.75,1335.5,0
25.88,34.29,61.7,1774.5,1835.9,30.87,102.6,1.009,5.222,12.81,5877.4,0
26.82,36.02,71.56,1200.2,1198.5,48.49,36.3,0.914,7.225,10.93,3459.5,0
24.42,34.45,69.67,1447.3,1426.2,41.01,21.6,1.399,3.929,14.58,4687.9,0
26.51,35.78,63.57,1525.0,1472.6,43.72,39.1,0.352,5.47,8.11,3435.7,0
24.98,34.58,57.45,1660.6,1604.9,34.25,61.3,0.871,6.384,20.23,3885.0,0
26.3,37.58,65.65,2079.7,2007.0,32.12,42.1,4.295,5.801,12.29,416.0,0
21.73,31.58,58.17,2666.9,2695.6,20.15,5.5,0.63,6.198,14.59,5370.8,0
24.59,32.76,65.61,1007.3,950.7,54.85,27.8,3.797,5.854,20.53,5936.2,1
29.78,39.35,75.56,1343.1,1291.7,49.41,37.0,2.235,5.925,21.14,5157.9,0
28.51,38.57,67.96,1209.0,1099.5,46.73,10.9,2.581,4.389,12.39,2807.6,0
29.49,39.53,64.83,1424.4,1392.3,43.48,36.6,1.201,2.958,17.68,2329.5,0
29.63,40.18,68.82,3342.3,3257.1,16.96,78.6,1.24,4.465,23.02,1696.4,0
28.2,38.67,73.87,1885.7,1805.7,32.49,0.7,0.059,5.526,8.67,2767.8,0
25.94,35.81,64.76,1426.7,1463.3,37.44,11.9,1.481,6.338,11.98,1965.2,0
24.78,33.58,64.49,2186.8,2186.4,29.19,103.1,2.686,7.364,16.19,4057.3,0
29.14,38.7,69.48,2692.5,2664.2,23.06,14.1,2.023,7.855,11.52,5936.0,0
26.98,36.36,58.21,1912.0,1957.6,30.23,25.4,1.357,3.241,12.79,1082.0,0
31.84,41.55,65.9,1454.3,1439.1,40.49,7.6,0.799,3.956,17.31,2904.7,0
26.12,36.81,62.61,1516.2,1452.3,40.49,167.7,3.875,4.793,20.55,4768.6,0
30.8,41.2,74.59,1286.0,1323.7,49.08,80.1,0.616,5.972,20.03,3029.2,0
26.54,37.36,65.25,1079.0,1113.1,60.63,9.1,0.502,5.371,11.86,3378.4,0
29.52,39.14,77.87,1210.0,1166.8,46.86,27.3,2.024,6.553,14.27,5324.0,0
30.24,41.75,75.59,1498.2,1468.7,38.24,6.6,0.299,6.028,10.65,4581.0,0
24.8,35.48,77.1,881.7,855.9,58.0,28.7,1.589,6.553,21.56,357.7,0
25.88,35.99,74.47,2170.2,2250.9,24.18,11.2,0.807,3.305,16.71,237.6,0
24.78,35.39,73.15,2967.0,2940.1,19.21,21.1,1.386,5.649,14.52,1131.1,0
24.39,33.71,68.13,1941.6,1921.3,31.13,2.3,2.027,5.776,15.01,2768.0,0
28.18,36.08,65.53,1362.8,1324.3,48.12,9.4,5.172,6.654,15.05,1720.9,1
26.46,35.85,73.92,1467.9,1427.0,41.69,21.6,1.649,5.443,12.86,1251.8,0
26.95,37.7,71.59,1869.0,1892.1,28.72,4.3,1.13,7.934,13.91,4851.6,0
27.96,38.04,81.71,1725.3,1792.6,32.73,1.2,0.819,5.523,12.77,3178.1,0
23.14,33.0,65.05,2182.9,2140.3,27.59,4.7,1.814,3.78,17.02,5802.7,0
29.42,38.58,67.13,1840.2,1716.7,27.58,1.6,1.758,3.782,10.34,4826.3,0
26.15,34.2,65.11,1064.4,1068.5,55.51,0.9,6.484,5.011,16.73,5965.1,1
27.91,39.34,68.25,1469.0,1335.2,38.57,7.3,0.151,3.775,7.93,2338.4,0
28.09,37.88,62.01,992.1,977.5,57.7,11.9,1.153,8.108,17.61,438.5,0
29.59,39.16,78.71,1778.6,1776.7,31.1,34.1,1.423,7.727,10.77,4746.2,0
26.64,35.97,64.64,1294.0,1220.0,44.91,57.9,1.823,4.658,12.73,2545.4,0
22.6,33.86,68.53,1371.4,1379.5,42.27,43.4,1.111,6.134,13.79,1383.8,0
26.96,37.85,53.88,1181.3,1171.9,48.8,60.9,1.008,5.009,13.26,2896.5,0
27.25,36.28,66.61,1352.5,1260.5,42.55,115.7,1.059,5.149,25.05,5463.9,0
24.78,35.95,67.17,1222.0,1175.7,49.85,2.3,0.885,4.494,11.64,1987.7,0
27.14,37.0,68.79,1248.3,1244.3,45.54,182.5,0.51,6.353,14.28,3657.7,0
26.13,35.52,56.04,2026.4,2070.6,29.09,32.9,1.89,5.233,9.99,2150.9,0
24.16,33.87,64.78,1261.8,1230.1,47.33,98.5,2.517,4.912,22.37,5356.0,0
28.19,37.41,59.75,1445.3,1425.2,38.97,70.7,0.448,4.876,14.3,4265.4,0
25.72,34.4,59.96,1765.2,1711.8,32.23,22.7,1.422,7.1,9.95,2915.6,0
26.04,36.81,67.2,1298.1,1306.2,46.94,37.6,3.288,4.197,21.11,3698.0,0
25.92,35.7,65.64,1125.3,1116.9,49.22,19.7,5.863,4.592,17.53,39.7,0
29.32,39.94,65.53,1385.1,1408.3,35.16,17.1,0.516,4.49,14.87,1053.9,0
26.77,37.06,67.62,1689.8,1655.1,36.49,24.7,0.627,6.591,14.94,4248.1,0
27.01,37.56,71.11,2490.5,2444.0,26.13,12.8,2.544,7.949,15.18,162.9,0
25.97,33.92,76.75,2568.5,2547.8,21.95,3.2,5.452,4.459,19.33,1542.9,0
27.78,36.91,68.57,1620.0,1608.9,37.58,15.7,0.865,7.669,20.05,1267.1,0
29.55,40.12,66.36,1285.0,1297.8,47.92,6.8,0.627,7.235,4.86,4321.7,0
28.15,36.87,76.69,1636.9,1662.2,34.27,35.0,1.509,3.99,12.5,407.7,0
28.22,38.6,72.19,1165.5,1183.5,54.28,9.8,0.721,5.828,15.16,3701.1,0
28.06,36.67,73.37,1548.4,1526.0,37.95,3.7,2.482,3.831,11.93,3321.3,0
24.09,34.11,58.49,1650.0,1699.3,37.99,17.9,1.673,4.977,11.5,2089.1,0
25.1,36.71,61.68,1589.4,1599.0,37.11,24.0,2.643,3.339,17.0,1611.5,0
26.44,37.21,57.05,1240.3,1315.7,49.82,8.8,3.144,4.847,21.16,571.0,0
25.4,33.55,68.54,2044.9,2073.7,30.41,16.4,0.544,5.085,15.04,4743.1,0
24.72,35.57,75.66,1496.4,1397.6,38.71,9.8,2.07,4.043,13.63,4001.3,0
23.11,34.93,60.69,1877.4,1801.9,34.53,53.2,1.708,6.107,10.02,2823.6,0
24.16,36.95,70.62,1767.2,1842.6,34.38,16.7,0.695,7.199,20.96,598.8,0
26.34,36.81,71.87,1501.8,1530.7,40.35,22.1,0.19,6.271,16.53,2385.8,0
26.71,35.35,67.08,1514.9,1517.2,38.87,23.4,1.831,3.563,16.0,260.5,0
25.26,35.7,72.88,1207.0,1310.2,50.52,61.5,5.283,7.34,15.94,3164.9,0
27.01,38.6,68.58,1580.2,1470.1,39.89,34.1,0.801,5.771,18.99,144.6,0
25.98,35.8,61.49,1359.3,1312.5,45.55,2.2,2.006,4.249,13.6,3733.2,0
29.03,40.07,61.96,1345.9,1357.6,41.73,24.0,1.833,5.209,17.6,3395.7,0
26.53,35.69,67.73,1116.0,1101.4,54.04,11.0,1.136,7.399,13.76,4719.5,0
28.24,38.62,61.32,1448.0,1495.0,36.98,25.4,2.009,5.458,12.28,4479.7,0
27.26,34.77,69.35,1598.8,1699.1,37.0,45.0,0.744,4.641,11.42,5404.9,0
24.05,33.1,60.64,1317.8,1358.2,47.45,9.9,2.764,5.304,10.92,5549.1,0
26.67,36.66,60.62,1763.1,1663.5,36.84,48.0,6.402,3.412,8.31,5702.6,0
24.38,34.02,66.46,1341.3,1424.9,44.98,34.0,1.026,4.25,21.42,4537.6,0
26.63,35.33,63.53,881.6,879.1,63.38,1.7,2.946,6.412,19.42,2861.2,0
25.36,34.86,66.84,1956.2,1922.7,30.21,57.1,1.394,5.241,13.8,4420.0,0
27.61,37.94,66.31,986.2,895.1,55.32,90.9,1.746,4.93,14.93,1038.8,0
24.17,34.08,65.55,1704.0,1705.6,35.08,35.4,1.295,5.439,15.38,2066.7,0
26.88,36.94,63.7,1071.9,990.2,53.38,13.1,1.166,6.603,17.47,3217.2,0
27.99,38.73,61.77,1153.2,1113.7,46.86,1.4,1.453,9.447,18.98,2394.1,0
28.67,38.32,60.15,1422.4,1350.3,46.0,34.9,0.793,1.09,17.43,394.6,0
25.32,36.68,61.0,1556.7,1538.2,38.49,12.9,1.114,5.384,10.7,2608.1,0
26.89,35.9,63.12,1609.3,1590.1,37.49,11.1,4.34,4.969,13.64,2473.7,0
27.22,39.15,75.62,2056.7,1996.9,32.78,52.9,2.024,7.374,13.29,3432.9,0
29.94,41.06,69.97,1506.6,1493.1,40.06,46.5,0.774,5.265,1.04,1607.8,0
23.89,33.53,61.12,1601.7,1627.1,38.16,102.4,1.096,4.744,15.53,5772.5,0
25.03,34.74,59.25,1468.6,1461.0,41.91,11.7,0.994,5.045,4.82,1804.0,0
32.46,42.67,60.91,2194.8,2315.7,25.89,42.5,0.901,7.61,21.22,231.1,0
26.3,36.9,73.69,1498.4,1473.2,40.23,22.4,1.303,2.789,9.1,3681.2,0
23.07,34.16,59.19,1126.7,1118.4,52.63,50.8,0.712,5.865,14.66,30.8,0
25.68,34.34,62.62,1159.7,1216.1,49.44,13.4,2.48,6.078,20.16,4657.7,0
21.31,31.75,60.69,1404.0,1357.4,40.23,10.8,8.23,7.935,11.13,4646.1,0
27.33,35.22,63.15,852.8,884.2,65.62,29.2,5.773,4.276,17.74,1453.9,1
28.47,38.29,84.96,1787.7,1733.9,34.23,22.0,6.004,4.611,10.8,2296.2,0
25.03,36.48,65.13,1470.0,1435.0,39.13,52.5,1.421,6.177,13.98,3166.9,0
25.91,34.49,61.42,2556.8,2569.9,25.49,54.1,1.163,4.898,12.09,2909.7,0
28.7,37.1,71.21,1627.5,1587.4,35.96,20.9,0.727,3.036,17.42,2999.0,0
23.35,33.57,63.17,989.1,964.0,57.88,21.1,1.682,6.857,16.17,2264.0,0
24.21,35.59,57.65,1608.0,1506.8,36.35,48.5,1.172,5.53,16.86,702.7,0
26.39,36.72,69.69,2521.7,2603.0,24.72,61.6,1.769,4.216,15.19,801.2,0
25.35,33.44,59.95,1331.0,1364.9,48.72,1.9,8.587,4.235,13.35,2634.6,1
26.26,34.58,63.68,1360.4,1377.8,43.89,2.9,4.308,6.559,18.4,3900.0,1
24.32,34.42,71.0,1343.0,1311.6,48.31,70.1,1.692,3.571,16.17,3588.8,0
27.28,36.1,71.56,1627.5,1532.8,37.03,14.2,0.231,6.082,9.94,1015.2,0
26.55,36.69,61.19,2016.8,2035.1,29.93,11.1,0.267,9.949,18.26,5716.1,0
27.95,38.14,70.53,1569.7,1587.0,38.16,18.8,2.376,3.67,17.82,607.3,0
27.25,36.76,65.94,1340.3,1243.1,45.55,25.8,0.617,8.047,18.83,4364.1,0
27.26,39.08,63.96,1523.9,1449.1,39.28,25.4,0.271,7.346,16.71,3780.5,0
23.96,34.55,57.6,1419.6,1415.2,43.88,5.5,6.048,4.622,11.34,5439.5,0
27.84,39.05,63.41,1643.5,1657.6,34.63,13.0,2.736,4.997,15.1,5959.3,0
26.19,37.11,73.83,1381.4,1372.9,44.25,5.2,1.655,4.738,9.55,1.8,0
26.52,36.37,46.61,1469.5,1331.4,39.97,60.8,2.646,6.012,17.5,2355.1,0
28.95,38.75,62.21,1793.8,1800.4,32.94,7.6,0.466,5.586,20.04,284.0,0
25.41,35.11,70.31,1362.8,1354.3,41.4,47.0,0.771,4.921,23.23,4682.8,0
29.55,40.23,62.28,1938.5,1865.2,36.13,55.2,3.09,4.44,13.36,3193.0,0
29.74,39.09,70.62,1350.3,1349.6,46.17,55.4,1.853,4.4,7.77,2687.5,0
28.36,40.08,66.93,1233.4,1199.5,48.73,3.8,0.724,6.751,11.83,1722.7,0
24.89,34.14,58.17,1368.8,1260.8,45.02,26.2,1.578,4.031,11.87,3236.9,0
22.48,32.69,53.52,2570.2,2570.3,23.65,25.4,2.027,4.542,12.51,87.3,0
29.01,38.78,65.34,1937.8,1983.2,30.35,40.4,3.772,6.635,21.93,3462.2,0
27.07,36.62,66.35,1729.1,1786.7,33.63,25.0,0.341,4.863,15.83,624.4,0
25.36,37.53,63.27,1683.5,1723.0,32.04,4.6,0.367,4.42,20.65,4438.1,0
29.2,38.76,71.11,1629.4,1612.8,34.57,88.6,1.196,4.892,18.69,5561.5,0
25.13,34.82,73.53,1193.9,1158.2,49.25,54.0,2.316,8.256,18.29,465.5,0
26.0,35.34,74.98,1269.9,1207.7,46.99,15.9,0.87,3.997,17.14,1049.7,0
27.9,37.94,64.96,1601.1,1488.0,35.76,32.0,1.242,7.301,13.11,2831.6,0
24.62,34.52,58.3,1245.1,1249.0,45.92,39.9,0.269,4.566,17.19,1366.4,0
26.63,35.51,63.39,1398.3,1403.7,43.29,79.3,0.188,6.061,23.52,1028.5,0
29.03,38.6,70.52,1560.2,1536.5,39.67,45.9,0.278,4.677,15.41,298.7,0
27.27,37.88,66.53,1112.3,1171.2,51.48,33.1,2.693,6.814,16.48,2901.4,0
29.34,40.37,73.63,1761.7,1812.4,33.39,184.4,0.224,3.491,11.44,131.6,0
29.12,39.14,70.11,1461.6,1487.9,40.53,45.5,1.634,4.23,13.82,5614.3,0
26.87,36.92,63.74,1996.8,1959.0,29.49,101.9,0.479,4.517,13.3,3184.3,0
22.18,31.82,54.06,1962.9,2051.4,29.97,22.2,0.79,5.924,21.86,1463.7,0
24.64,34.14,79.79,2119.6,2186.5,26.39,47.6,0.175,5.52,14.38,3067.5,0
28.38,37.46,68.64,1874.7,1804.2,30.14,22.3,1.794,2.876,15.97,2119.3,0
23.75,32.19,65.74,1491.8,1503.2,40.83,74.9,0.684,3.911,21.53,202.3,0
26.2,35.49,50.45,1600.2,1628.2,36.98,59.7,0.854,8.056,17.95,132.4,0
27.53,38.43,66.2,1619.6,1564.8,37.3,71.1,1.334,5.511,15.68,1416.4,0
29.79,39.36,57.09,1662.4,1700.1,37.01,10.1,2.111,2.411,16.17,2277.9,0
25.7,35.35,61.49,1156.4,1214.7,57.73,77.2,2.016,6.4,15.61,5588.2,0
25.56,35.2,59.18,2027.3,1990.1,28.63,5.7,2.174,5.572,19.43,4165.8,0
26.75,37.99,60.21,2137.8,2121.2,27.56,31.9,2.546,5.985,13.38,1195.6,0
27.55,36.62,71.95,1944.5,1971.7,31.55,8.1,1.849,6.287,14.17,5079.5,0
26.54,36.82,71.7,1448.7,1531.4,39.28,72.9,1.163,4.016,13.1,5914.3,0
28.95,38.88,63.12,1216.7,1244.2,45.15,2.9,0.649,6.115,19.53,3468.7,0
25.25,35.32,75.54,1265.6,1237.4,46.19,2.6,1.009,6.835,19.96,1019.4,0
27.09,37.33,57.29,1190.9,1168.8,49.45,40.9,0.406,5.026,15.37,2182.3,0
27.74,37.8,76.26,1378.4,1395.0,38.92,7.1,0.631,7.32,16.12,3328.2,0
26.05,36.84,71.08,1418.6,1422.2,36.04,65.2,3.452,2.896,21.56,3384.4,0
28.53,38.5,70.01,1056.9,1056.2,56.33,57.2,0.493,6.472,17.63,3170.1,0
27.15,38.89,70.43,3342.3,3277.6,12.16,62.7,2.567,3.842,12.01,4339.6,0
28.43,38.47,83.67,1542.9,1553.2,40.63,9.4,1.059,2.148,12.4,711.2,0
27.24,35.53,58.99,1263.1,1288.3,44.3,68.6,7.126,3.916,17.4,2532.1,1
27.6,38.24,71.88,922.2,892.2,58.74,8.2,0.144,2.719,20.8,5061.2,0
25.59,35.98,53.87,2476.9,2503.1,23.39,125.4,1.173,7.619,17.27,943.2,0
25.59,35.62,74.35,1449.7,1498.9,35.8,73.4,1.861,4.313,12.96,5730.2,0
29.3,39.04,63.54,2205.2,2243.2,26.42,9.2,3.514,6.152,19.92,2272.1,0
28.12,36.01,84.89,2592.4,2660.2,22.02,3.9,1.237,4.6,13.13,2542.7,0
24.8,32.86,66.18,1353.4,1296.5,37.95,18.2,4.74,8.821,15.88,3815.6,1
27.21,38.86,69.19,1330.8,1357.6,48.33,32.8,1.379,4.671,24.89,5109.1,0
22.1,31.52,65.81,979.9,1061.6,52.06,27.9,0.785,5.896,13.19,737.3,0
25.7,36.67,75.04,1679.2,1748.2,34.68,21.4,1.321,4.274,15.64,2124.3,0
28.77,37.17,68.33,1259.4,1149.7,46.67,89.3,5.295,7.063,17.41,5950.8,1
26.6,35.55,72.17,1451.3,1426.4,38.02,19.7,1.234,5.209,10.31,2088.3,0
27.09,37.76,65.19,1352.1,1363.0,45.57,0.6,1.737,6.324,19.18,1689.5,0
20.82,30.71,58.04,992.4,880.2,51.54,32.3,2.094,3.16,15.31,4605.4,0
26.07,36.6,59.39,1557.7,1575.0,38.06,48.8,1.426,6.153,16.62,1965.4,0
27.53,37.51,62.25,1238.7,1153.3,50.77,12.6,1.489,5.601,15.01,5788.7,0
27.78,37.57,71.61,1872.4,1851.2,27.87,178.7,1.905,2.994,10.57,4076.6,0
28.77,38.09,64.29,1334.7,1302.1,46.57,114.2,1.726,2.387,18.32,1149.1,0
26.43,35.24,71.44,1058.9,1028.6,50.34,26.5,2.566,7.49,20.33,3660.7,0
26.52,37.92,75.29,1109.0,1092.3,49.3,98.6,1.365,6.226,10.75,4699.1,0
24.19,35.75,57.73,2230.4,2125.8,28.15,63.5,1.259,6.247,15.54,1689.3,0
26.44,35.4,71.68,1506.3,1529.1,37.94,56.0,0.335,7.824,19.4,3253.9,0
24.33,33.22,68.05,1504.6,1515.1,43.02,32.5,2.655,6.746,14.09,5572.5,0
23.15,32.81,66.12,1350.4,1370.6,44.43,14.5,1.577,7.496,14.8,2630.8,0
24.68,35.02,70.44,1345.8,1401.1,41.16,53.4,1.354,3.8,16.56,1367.5,0
29.87,39.69,69.71,1186.6,1236.0,54.29,8.7,3.685,5.496,14.03,5126.2,0
26.31,36.81,67.58,2268.3,2267.6,27.04,14.4,3.318,9.442,16.61,2600.6,0
27.29,37.24,76.83,1551.6,1569.8,37.6,71.3,1.796,6.459,12.74,1632.7,0
25.82,35.71,63.81,2537.8,2590.0,23.12,46.2,0.513,0.945,16.21,292.3,0
23.27,35.68,57.64,1250.3,1196.6,46.21,57.5,1.855,5.818,14.04,595.4,0
28.72,38.2,80.0,1204.2,1223.3,45.55,21.4,0.695,4.597,15.84,1648.0,0
22.51,34.15,66.44,969.9,915.4,73.49,38.0,1.996,4.111,17.14,1221.3,0
25.74,37.19,75.85,1369.7,1307.8,50.26,46.1,3.294,7.259,12.31,504.0,0
26.74,37.24,69.81,1393.1,1358.9,43.31,35.5,1.2,4.773,12.79,5503.9,0
27.31,35.38,66.42,1285.7,1281.9,42.55,142.0,4.484,6.28,16.22,2060.1,1
25.4,35.43,69.55,1561.7,1582.1,36.83,10.7,3.32,4.38,10.27,676.7,0
23.17,32.66,79.12,1356.2,1310.1,41.3,22.2,0.473,5.927,12.98,5326.8,0
25.25,35.27,59.02,1372.2,1437.2,42.76,14.5,1.431,6.465,10.98,3604.2,0
25.35,34.29,55.09,2978.6,2987.1,20.35,36.9,1.15,5.978,14.79,5413.5,0
25.3,36.06,65.19,1359.8,1344.4,41.97,56.5,1.871,4.965,17.69,1926.3,0
28.79,39.78,78.54,1514.4,1492.2,41.01,54.1,4.848,5.972,18.88,3592.0,0
24.42,35.59,60.71,1174.3,1150.9,57.54,44.0,1.382,8.519,20.55,317.6,0
27.45,37.07,60.61,1562.9,1507.2,38.68,30.5,2.824,6.874,15.78,3219.5,0
27.17,36.11,59.19,1845.2,1787.4,32.34,90.1,0.878,5.039,10.45,1000.0,0
28.77,39.12,78.26,1476.3,1460.1,42.69,19.7,1.937,3.874,10.3,941.5,0
26.58,38.34,73.37,1614.7,1601.1,40.74,17.6,0.236,2.851,16.73,873.3,0
28.43,38.5,65.07,1467.4,1500.1,38.69,102.1,2.264,3.038,13.63,840.8,0
26.51,36.96,71.78,2219.1,2324.2,27.21,39.3,1.476,2.951,11.63,483.5,0
27.72,37.48,64.72,1720.0,1737.5,38.44,33.5,3.174,3.059,18.77,1217.7,0
23.84,33.34,55.46,1787.8,1734.4,34.21,69.5,0.955,6.132,21.36,235.3,0
21.57,32.23,72.14,1504.6,1482.8,37.84,21.7,0.287,6.99,16.9,2402.1,0
27.61,37.5,62.1,1412.2,1507.7,47.32,39.5,0.966,4.757,18.68,1517.9,0
27.71,38.12,57.62,1778.3,1882.8,33.25,29.7,0.124,5.611,13.16,2447.0,0
27.8,38.31,64.15,1475.3,1480.5,37.79,0.4,1.039,6.594,13.4,1508.1,0
25.8,36.15,69.19,1197.6,1280.3,45.41,23.0,2.507,6.364,2.96,229.6,0
29.83,40.39,77.33,1601.5,1655.5,37.31,2.9,1.79,6.164,19.41,3556.4,0
25.93,35.08,67.14,917.2,938.6,66.09,7.9,1.003,7.07,17.95,3511.3,0
27.69,36.78,73.28,1294.7,1308.1,42.49,49.9,1.275,6.396,15.12,2326.1,0
